,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.facet,Input.question,Input.reference,Input.t5-candidate,Input.ru-candidate,Input.answer1,Input.answer2,Input.answer3,Input.answer4,Answer.taskAnswers,ans1nat,ans1rel,ans2nat,ans2rel,ans3nat,ans3rel,ans4nat,ans4rel,copy-nat,copy-rel,t5-nat,t5-rel,ru-nat,ru-rel,ref-nat,ref-rel
696,3TX9T2ZCCNTMTVCUXDRSAQ41LJ8WZ7,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 18:47:26 PST 2023,5,BatchId:4998445;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 18:47:26 PST 2023,,,3BDCF01OGCM90VOKOFN8BRA9CUBLYQ,A2TBXASXZIRNNW,Submitted,Sat Jan 28 18:47:38 PST 2023,Sat Jan 28 18:50:40 PST 2023,Sat Feb 04 18:50:40 PST 2023,,,,182,100% (52/52),100% (52/52),100% (52/52),rice,find the homepage of rice university.,are you looking for a specific type of rice,no rice university,no i am looking for the homepage of the university,no i am looking for the homepage of the university,find the homepage of rice university.,no i am looking for the homepage of the university,no i am looking for the homepage of the university,no rice university,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":true,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":true,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":false}}]",3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
697,3TX9T2ZCCNTMTVCUXDRSAQ41LJ8WZ7,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 18:47:26 PST 2023,5,BatchId:4998445;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 18:47:26 PST 2023,,,3DR23U6WEK6ZD3FYXND5QFSAOVSET7,A3HNEYFOIJWPH1,Submitted,Sat Jan 28 18:47:38 PST 2023,Sat Jan 28 18:51:58 PST 2023,Sat Feb 04 18:51:58 PST 2023,,,,260,100% (142/142),100% (142/142),100% (142/142),rice,find the homepage of rice university.,are you looking for a specific type of rice,no rice university,no i am looking for the homepage of the university,no i am looking for the homepage of the university,find the homepage of rice university.,no i am looking for the homepage of the university,no i am looking for the homepage of the university,no rice university,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0
698,3TX9T2ZCCNTMTVCUXDRSAQ41LJ8WZ7,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 18:47:26 PST 2023,5,BatchId:4998445;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 18:47:26 PST 2023,,,3HWRJOOETKUYY32J8N8FGAWOMCEESI,AA9V4NE8SOA4I,Submitted,Sat Jan 28 18:47:35 PST 2023,Sat Jan 28 18:48:57 PST 2023,Sat Feb 04 18:48:57 PST 2023,,,,82,100% (59/59),100% (59/59),100% (59/59),rice,find the homepage of rice university.,are you looking for a specific type of rice,no rice university,no i am looking for the homepage of the university,no i am looking for the homepage of the university,find the homepage of rice university.,no i am looking for the homepage of the university,no i am looking for the homepage of the university,no rice university,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
699,3TX9T2ZCCNTMTVCUXDRSAQ41LJ8WZ7,3GTAJN9JKL5L9FRKML30OMFRXDAXMD,How good is the answer to clarifing questions,How Coherent and Natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sat Jan 28 18:47:26 PST 2023,5,BatchId:4998445;OriginalHitTemplateId:928390850;,900,604800,Mon Feb 27 18:47:26 PST 2023,,,35BLDD71ILPC1QAJY5RXC7HD9MHVZA,APGX2WZ59OWDN,Submitted,Sat Jan 28 18:47:58 PST 2023,Sat Jan 28 18:57:25 PST 2023,Sat Feb 04 18:57:25 PST 2023,,,,567,100% (109/109),100% (109/109),100% (109/109),rice,find the homepage of rice university.,are you looking for a specific type of rice,no rice university,no i am looking for the homepage of the university,no i am looking for the homepage of the university,find the homepage of rice university.,no i am looking for the homepage of the university,no i am looking for the homepage of the university,no rice university,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0
700,3A520CCNXSHNZ6CN449Z8ZUNFZ8AEK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3Q8GYXHFEVJEIMEM3KHOZKAN6F3C5X,A14W0AXTJ3R19V,Approved,Sun Jan 29 07:32:48 PST 2023,Sun Jan 29 07:36:03 PST 2023,Sun Feb 05 07:36:03 PST 2023,Sun Jan 29 08:24:08 PST 2023,,,195,100% (25/25),100% (25/25),100% (25/25),barbados,find the barbados underground homepage.,are you looking for a specific website,yes,no i am looking for the barbados underground homepage,yes the barbados underground homepage,yes,yes the barbados underground homepage,no i am looking for the barbados underground homepage,find the barbados underground homepage.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":true,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":true,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",4.0,1.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,1.0
701,3A520CCNXSHNZ6CN449Z8ZUNFZ8AEK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3QJOXOW4XP8RNRJ6RA456ALCDM5MEP,A18TCR555RWUZV,Approved,Sun Jan 29 07:32:29 PST 2023,Sun Jan 29 07:37:12 PST 2023,Sun Feb 05 07:37:12 PST 2023,Sun Jan 29 08:24:08 PST 2023,,,283,100% (16/16),100% (16/16),100% (16/16),barbados,find the barbados underground homepage.,are you looking for a specific website,yes,no i am looking for the barbados underground homepage,yes the barbados underground homepage,yes,yes the barbados underground homepage,no i am looking for the barbados underground homepage,find the barbados underground homepage.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":true,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":true,""ans4nat4"":false,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0
702,3A520CCNXSHNZ6CN449Z8ZUNFZ8AEK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3PJ71Z61RAJDW660QD5LU4WYOEV91V,A1BSOOHNHX51RI,Approved,Sun Jan 29 07:32:46 PST 2023,Sun Jan 29 07:38:23 PST 2023,Sun Feb 05 07:38:23 PST 2023,Sun Jan 29 08:24:08 PST 2023,,,337,100% (18/18),100% (18/18),100% (18/18),barbados,find the barbados underground homepage.,are you looking for a specific website,yes,no i am looking for the barbados underground homepage,yes the barbados underground homepage,yes,yes the barbados underground homepage,no i am looking for the barbados underground homepage,find the barbados underground homepage.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":true,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0
703,3A520CCNXSHNZ6CN449Z8ZUNFZ8AEK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3JWH6J9I9YUZY6SMTKHFIH4RFF3BNF,A3HNEYFOIJWPH1,Approved,Sun Jan 29 07:32:13 PST 2023,Sun Jan 29 07:38:46 PST 2023,Sun Feb 05 07:38:46 PST 2023,Sun Jan 29 08:24:08 PST 2023,,,393,100% (41/41),100% (41/41),100% (29/29),barbados,find the barbados underground homepage.,are you looking for a specific website,yes,no i am looking for the barbados underground homepage,yes the barbados underground homepage,yes,yes the barbados underground homepage,no i am looking for the barbados underground homepage,find the barbados underground homepage.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":true,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
704,3A520CCNXSHNZ6CN449Z8ZUNFZ8AEK,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3FTYUGLFS02ONEK03GCZJQS5RFG5DR,A9HQ3E0F2AGVO,Approved,Sun Jan 29 07:42:28 PST 2023,Sun Jan 29 07:44:55 PST 2023,Sun Feb 05 07:44:55 PST 2023,Sun Jan 29 08:24:08 PST 2023,,,147,100% (18/18),100% (18/18),100% (11/11),barbados,find the barbados underground homepage.,are you looking for a specific website,yes,no i am looking for the barbados underground homepage,yes the barbados underground homepage,yes,yes the barbados underground homepage,no i am looking for the barbados underground homepage,find the barbados underground homepage.,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":true,""ans1nat4"":false,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":true,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":true,""ans3rel4"":false,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",3.0,3.0,5.0,5.0,1.0,3.0,4.0,5.0,4.0,5.0,1.0,3.0,5.0,5.0,3.0,3.0
705,3XBXDSS89D0D1PU8W0OH52V5PHHXLX,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,34BBWHLWHGSZ88F6RV0J0NLV3HQWIZ,A18TCR555RWUZV,Approved,Sun Jan 29 07:32:29 PST 2023,Sun Jan 29 07:34:21 PST 2023,Sun Feb 05 07:34:21 PST 2023,Sun Jan 29 08:24:17 PST 2023,,,112,100% (16/16),100% (16/16),100% (16/16),barbados,what does the barbados flag look like?,are you interested in facts about barbados,no i only need to know the design of the barbados flag,no i want to know what the barbados flag looks like,yes what the barbados flag looks like,yes what the barbados flag looks like,no i only need to know the design of the barbados flag,what does the barbados flag look like?,no i want to know what the barbados flag looks like,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":true,""ans1nat5"":false},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":true,""ans3nat5"":false},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":true,""ans4rel4"":false,""ans4rel5"":false}}]",4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0
706,3XBXDSS89D0D1PU8W0OH52V5PHHXLX,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,3YZ8UPK3VZ3V31414LPW7W235WVUCW,A1BSOOHNHX51RI,Approved,Sun Jan 29 07:33:13 PST 2023,Sun Jan 29 07:43:19 PST 2023,Sun Feb 05 07:43:19 PST 2023,Sun Jan 29 08:24:17 PST 2023,,,606,100% (18/18),100% (18/18),100% (18/18),barbados,what does the barbados flag look like?,are you interested in facts about barbados,no i only need to know the design of the barbados flag,no i want to know what the barbados flag looks like,yes what the barbados flag looks like,yes what the barbados flag looks like,no i only need to know the design of the barbados flag,what does the barbados flag look like?,no i want to know what the barbados flag looks like,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":true,""ans1rel4"":false,""ans1rel5"":false},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":true,""ans3rel5"":false},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0
707,3XBXDSS89D0D1PU8W0OH52V5PHHXLX,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,33L7PJKHCMFERLZZN4JH0EKIWR48TE,A3HNEYFOIJWPH1,Approved,Sun Jan 29 07:32:11 PST 2023,Sun Jan 29 07:41:45 PST 2023,Sun Feb 05 07:41:45 PST 2023,Sun Jan 29 08:24:18 PST 2023,,,574,100% (41/41),100% (41/41),100% (29/29),barbados,what does the barbados flag look like?,are you interested in facts about barbados,no i only need to know the design of the barbados flag,no i want to know what the barbados flag looks like,yes what the barbados flag looks like,yes what the barbados flag looks like,no i only need to know the design of the barbados flag,what does the barbados flag look like?,no i want to know what the barbados flag looks like,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":true,""ans2nat5"":false},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":true,""ans2rel5"":false},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":true,""ans4nat5"":false},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":true,""ans4rel5"":false}}]",5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
708,3XBXDSS89D0D1PU8W0OH52V5PHHXLX,35E73910AQHCH68ZNH86QD4PIGAPYL,How good is the answer to clarifying questions,How coherent and natural are the answers to clarifying questions for ambiguous search query,"Search, Clarifying question, answer quality",$1.00,Sun Jan 29 07:31:30 PST 2023,5,BatchId:4998624;OriginalHitTemplateId:928390850;,900,604800,Tue Feb 28 07:31:30 PST 2023,,,39OWYR0EPQ8JNM8G5OCMINTJYXYYF9,A3KU8DC7HJOGCM,Approved,Sun Jan 29 07:32:29 PST 2023,Sun Jan 29 07:34:43 PST 2023,Sun Feb 05 07:34:43 PST 2023,Sun Jan 29 08:24:18 PST 2023,,,134,100% (5/5),100% (5/5),100% (5/5),barbados,what does the barbados flag look like?,are you interested in facts about barbados,no i only need to know the design of the barbados flag,no i want to know what the barbados flag looks like,yes what the barbados flag looks like,yes what the barbados flag looks like,no i only need to know the design of the barbados flag,what does the barbados flag look like?,no i want to know what the barbados flag looks like,"[{""ans1nat"":{""ans1nat1"":false,""ans1nat2"":false,""ans1nat3"":false,""ans1nat4"":false,""ans1nat5"":true},""ans1rel"":{""ans1rel1"":false,""ans1rel2"":false,""ans1rel3"":false,""ans1rel4"":false,""ans1rel5"":true},""ans2nat"":{""ans2nat1"":false,""ans2nat2"":false,""ans2nat3"":false,""ans2nat4"":false,""ans2nat5"":true},""ans2rel"":{""ans2rel1"":false,""ans2rel2"":false,""ans2rel3"":false,""ans2rel4"":false,""ans2rel5"":true},""ans3nat"":{""ans3nat1"":false,""ans3nat2"":false,""ans3nat3"":false,""ans3nat4"":false,""ans3nat5"":true},""ans3rel"":{""ans3rel1"":false,""ans3rel2"":false,""ans3rel3"":false,""ans3rel4"":false,""ans3rel5"":true},""ans4nat"":{""ans4nat1"":false,""ans4nat2"":false,""ans4nat3"":false,""ans4nat4"":false,""ans4nat5"":true},""ans4rel"":{""ans4rel1"":false,""ans4rel2"":false,""ans4rel3"":false,""ans4rel4"":false,""ans4rel5"":true}}]",5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
